datetime,open,high,low,close,volume
2016-07-10 00:00:00,11.02,11.3,10.9,11.02,9663.83583708
2016-07-11 00:00:00,11.0,11.16,10.11,10.72,11107.71792781
2016-07-12 00:00:00,10.65,10.98,10.5,10.57,13923.53770765
2016-07-13 00:00:00,10.58,10.65,10.49,10.49,5528.53520559
2016-07-14 00:00:00,10.5,11.78,10.33,11.62,25186.1631715
2016-07-15 00:00:00,11.56,12.75,11.4,11.99,24310.41873758
2016-07-16 00:00:00,11.98,12.4,11.79,11.8,7835.09442747
2016-07-17 00:00:00,11.81,11.92,11.02,11.33,12640.65466527
2016-07-18 00:00:00,11.27,11.93,11.0,11.05,14252.84312825
2016-07-19 00:00:00,11.08,11.98,11.07,11.75,7847.98405008
2016-07-20 00:00:00,11.7,13.0,11.22,12.5,39972.64055705
2016-07-21 00:00:00,12.53,13.09,12.1,12.76,72238.15862963
2016-07-22 00:00:00,12.76,15.11,12.73,14.83,199021.78612215
2016-07-23 00:00:00,14.99,15.39,14.0,14.52,115664.85905823
2016-07-24 00:00:00,14.52,14.57,12.05,12.78,140551.75773818
2016-07-25 00:00:00,12.71,14.01,12.61,13.91,102002.13638217
2016-07-26 00:00:00,13.93,13.95,11.88,12.0,165956.58096664
2016-07-27 00:00:00,12.0,13.4,11.75,13.1,109888.51441769
2016-07-28 00:00:00,13.1,13.14,12.53,12.93,65888.62850025
2016-07-29 00:00:00,12.93,12.95,12.57,12.84,53574.54517222
2016-07-30 00:00:00,12.84,12.88,12.49,12.49,38688.56312304
2016-07-31 00:00:00,12.49,12.67,11.61,11.99,57176.02478705
2016-08-01 00:00:00,11.98,12.12,10.8,10.95,91877.26285049
2016-08-02 00:00:00,10.9,11.31,6.68,8.78,195130.59686567
2016-08-03 00:00:00,8.68,10.78,8.54,10.68,215583.512364
2016-08-04 00:00:00,10.6,11.55,10.42,11.32,99077.49496569
2016-08-05 00:00:00,11.3,11.4,10.81,11.18,47211.47460946
2016-08-06 00:00:00,11.18,11.18,10.42,11.01,34961.5442009
2016-08-07 00:00:00,11.0,11.25,10.84,10.99,30029.04625241
2016-08-08 00:00:00,10.99,11.42,10.94,11.34,30922.78458975
2016-08-09 00:00:00,11.33,12.48,11.24,12.28,84417.44258041
2016-08-10 00:00:00,12.28,12.91,11.87,12.21,146626.25933812
2016-08-11 00:00:00,12.22,12.39,11.6,11.73,54926.88562361
2016-08-12 00:00:00,11.73,12.08,11.65,11.81,30677.55295917
2016-08-13 00:00:00,11.8,11.86,11.54,11.61,28354.66338244
2016-08-14 00:00:00,11.61,11.76,11.2,11.28,25765.64425382
2016-08-15 00:00:00,11.28,11.52,11.02,11.3,33109.31343517
2016-08-16 00:00:00,11.3,11.38,11.0,11.18,51006.91887219
2016-08-17 00:00:00,11.18,11.26,10.69,10.82,40056.82719069
2016-08-18 00:00:00,10.82,11.06,10.76,10.77,35781.19456056
2016-08-19 00:00:00,10.77,10.86,10.65,10.77,29172.24769995
2016-08-20 00:00:00,10.77,11.37,10.7,11.3,35237.83119915
2016-08-21 00:00:00,11.3,11.3,10.98,11.21,17991.20253784
2016-08-22 00:00:00,11.17,11.34,11.04,11.1,36422.56390129
2016-08-23 00:00:00,11.1,11.2,10.85,11.0,32543.67623417
2016-08-24 00:00:00,11.0,11.16,10.98,11.01,24028.11262635
2016-08-25 00:00:00,11.01,11.35,10.99,11.34,28931.96029963
2016-08-26 00:00:00,11.34,11.47,11.2,11.28,27315.07630676
2016-08-27 00:00:00,11.27,11.28,11.17,11.18,19819.1825905
2016-08-28 00:00:00,11.18,11.19,10.97,11.01,18597.57337445
2016-08-29 00:00:00,11.01,11.16,10.8,10.95,31692.28420368
2016-08-30 00:00:00,10.95,11.25,10.95,11.21,26085.36423008
2016-08-31 00:00:00,11.21,11.7,11.09,11.7,37764.85035055
2016-09-01 00:00:00,11.66,12.5,11.57,12.05,86923.53623039
2016-09-02 00:00:00,12.04,12.35,11.95,12.15,40624.95260066
2016-09-03 00:00:00,12.15,12.47,11.6,11.88,37685.4071003
2016-09-04 00:00:00,11.84,11.88,11.54,11.77,19087.25431474
2016-09-05 00:00:00,11.77,11.84,11.62,11.76,14082.01283621
2016-09-06 00:00:00,11.75,11.76,11.5,11.71,27155.23259948
2016-09-07 00:00:00,11.75,11.9,11.53,11.58,33512.36863088
2016-09-08 00:00:00,11.55,11.7,11.31,11.39,31912.58143522
2016-09-09 00:00:00,11.39,11.69,11.34,11.64,21564.69540449
2016-09-10 00:00:00,11.64,12.21,11.55,12.21,20050.67411838
2016-09-11 00:00:00,12.2,12.21,11.6,11.65,25284.19288293
2016-09-12 00:00:00,11.64,11.95,11.64,11.86,20983.23937881
2016-09-13 00:00:00,11.87,12.08,11.84,11.92,29477.73756322
2016-09-14 00:00:00,11.92,12.03,11.8,11.91,24242.33658977
2016-09-15 00:00:00,11.91,12.1,11.91,11.96,23164.41465827
2016-09-16 00:00:00,11.95,12.76,11.86,12.58,56290.96301989
2016-09-17 00:00:00,12.58,12.99,12.41,12.79,33762.67691171
2016-09-18 00:00:00,12.8,12.98,12.33,12.64,55642.67412855
2016-09-19 00:00:00,12.64,13.2,12.61,13.17,37963.90128102
2016-09-20 00:00:00,13.18,15.25,13.1,14.56,103258.24414717
2016-09-21 00:00:00,14.98,15.2,13.16,13.76,86878.31339992
2016-09-22 00:00:00,13.77,13.77,12.33,13.2,69158.51094682
2016-09-23 00:00:00,13.21,13.45,13.14,13.37,25435.93131045
2016-09-24 00:00:00,13.37,13.41,12.62,12.97,36744.51623709
2016-09-25 00:00:00,12.96,13.18,12.8,13.12,19609.30272338
2016-09-26 00:00:00,13.14,13.15,12.83,12.84,23612.37515815
2016-09-27 00:00:00,12.85,13.25,12.85,13.09,28030.75843558
2016-09-28 00:00:00,13.09,13.58,13.09,13.32,43267.65943128
2016-09-29 00:00:00,13.31,13.39,13.1,13.11,36907.16255685
2016-09-30 00:00:00,13.11,13.39,13.08,13.23,33018.43006697
2016-10-01 00:00:00,13.23,13.31,13.09,13.22,32857.12250033
2016-10-02 00:00:00,13.23,13.31,13.19,13.28,20487.3243321
2016-10-03 00:00:00,13.29,13.56,13.25,13.51,36084.40484462
2016-10-04 00:00:00,13.52,13.58,13.24,13.32,54546.99415642
2016-10-05 00:00:00,13.34,13.45,13.08,13.09,36972.42755302
2016-10-06 00:00:00,13.09,13.18,12.68,12.86,48476.08066793
2016-10-07 00:00:00,12.88,13.08,12.5,12.7,53435.17624298
2016-10-08 00:00:00,12.7,12.74,12.06,12.26,33575.16553442
2016-10-09 00:00:00,12.22,12.43,12.02,12.1,24643.27120188
2016-10-10 00:00:00,12.1,12.18,11.62,11.78,48881.85295965
2016-10-11 00:00:00,11.78,12.24,11.7,11.77,37428.62847419
2016-10-12 00:00:00,11.77,12.11,11.68,11.92,35966.20680253
2016-10-13 00:00:00,11.92,12.11,11.72,11.87,33573.94475711
2016-10-14 00:00:00,11.88,12.07,11.84,11.92,36671.12333652
2016-10-15 00:00:00,11.91,11.97,11.78,11.95,21325.87373761
2016-10-16 00:00:00,11.96,12.05,11.9,11.95,16434.51951062
2016-10-17 00:00:00,11.95,11.99,11.83,11.96,29086.86618026
2016-10-18 00:00:00,11.96,12.94,11.95,12.54,46033.28690624
2016-10-19 00:00:00,12.55,12.65,11.88,12.01,39153.6350369
2016-10-20 00:00:00,12.01,12.26,11.92,12.06,30258.77366766
2016-10-21 00:00:00,12.07,12.13,11.96,12.05,19934.99934351
2016-10-22 00:00:00,12.05,12.14,11.87,12.03,25534.43284617
2016-10-23 00:00:00,12.04,12.06,11.87,11.94,20447.6787279
2016-10-24 00:00:00,11.93,11.99,11.89,11.92,22587.73970274
2016-10-25 00:00:00,11.91,11.95,11.05,11.33,73843.36530765
2016-10-26 00:00:00,11.32,11.7,11.32,11.49,43365.69437554
2016-10-27 00:00:00,11.49,11.57,11.22,11.48,43041.55366569
2016-10-28 00:00:00,11.49,11.63,10.93,11.13,49280.81055404
2016-10-29 00:00:00,11.14,11.35,9.52,10.47,88253.02376514
2016-10-30 00:00:00,10.45,11.45,10.35,11.19,43247.01519783
2016-10-31 00:00:00,11.2,11.44,10.85,10.97,34573.58358316
2016-11-01 00:00:00,10.97,11.25,10.35,10.84,72257.87837691
2016-11-02 00:00:00,10.84,11.17,10.72,10.83,39938.25548255
2016-11-03 00:00:00,10.82,11.14,10.77,10.87,51296.3181471
2016-11-04 00:00:00,10.87,11.16,10.81,11.15,34173.19268052
2016-11-05 00:00:00,11.16,11.24,11.01,11.16,22486.50204423
2016-11-06 00:00:00,11.16,11.2,10.92,11.01,20054.20708478
2016-11-07 00:00:00,11.01,11.06,10.9,10.93,28151.129996
2016-11-08 00:00:00,10.93,11.01,10.81,10.84,41425.93379279
2016-11-09 00:00:00,10.83,10.86,10.28,10.62,73175.2243969
2016-11-10 00:00:00,10.64,10.68,10.44,10.51,26510.99928124
2016-11-11 00:00:00,10.51,10.72,10.16,10.29,44519.98049712
2016-11-12 00:00:00,10.29,10.34,9.65,9.95,46389.01102957
2016-11-13 00:00:00,9.92,10.41,9.82,10.14,26632.72759074
2016-11-14 00:00:00,10.13,10.19,9.93,10.02,29852.22718226
2016-11-15 00:00:00,10.0,10.3,9.81,10.27,30112.61210255
2016-11-16 00:00:00,10.27,10.42,9.82,10.0,42878.9240058
2016-11-17 00:00:00,10.0,10.13,9.8,9.91,48661.31895181
2016-11-18 00:00:00,9.9,9.97,9.45,9.51,55819.74097787
2016-11-19 00:00:00,9.51,9.78,9.45,9.68,25492.17245913
2016-11-20 00:00:00,9.69,9.78,9.52,9.6,25186.76775388
2016-11-21 00:00:00,9.58,9.65,9.41,9.54,28988.66220382
2016-11-22 00:00:00,9.53,10.21,9.49,9.87,38033.8677779
2016-11-23 00:00:00,9.87,9.93,9.73,9.8,21427.23282124
2016-11-24 00:00:00,9.8,9.82,8.68,9.18,67233.11391859
2016-11-25 00:00:00,9.19,9.74,9.16,9.4,21992.7200396
2016-11-26 00:00:00,9.42,9.48,9.26,9.33,17875.33366307
2016-11-27 00:00:00,9.33,9.33,8.66,8.98,61939.50710924
2016-11-28 00:00:00,8.97,9.0,8.63,8.67,46708.57126503
2016-11-29 00:00:00,8.67,8.72,7.79,8.14,84684.16746046
2016-11-30 00:00:00,8.14,8.75,8.14,8.61,57443.67791609
2016-12-01 00:00:00,8.59,8.68,8.3,8.45,42193.04172297
2016-12-02 00:00:00,8.46,8.46,7.27,7.73,118183.25313796
2016-12-03 00:00:00,7.73,8.12,7.34,7.86,57901.27746199
2016-12-04 00:00:00,7.87,7.92,7.35,7.37,45053.36838461
2016-12-05 00:00:00,7.39,7.58,6.56,6.75,93549.91705137
2016-12-06 00:00:00,6.76,7.99,5.81,7.83,169727.89511206
2016-12-07 00:00:00,7.83,8.6,7.33,8.35,91022.39199888
2016-12-08 00:00:00,8.35,8.95,8.2,8.2,69191.58131147
2016-12-09 00:00:00,8.21,8.65,7.97,8.47,60616.06116836
2016-12-10 00:00:00,8.46,8.55,8.04,8.14,44650.73726691
2016-12-11 00:00:00,8.14,8.26,8.11,8.23,22169.58367344
2016-12-12 00:00:00,8.23,8.62,8.18,8.5,44454.92057029
2016-12-13 00:00:00,8.53,8.57,8.35,8.41,37242.66222809
2016-12-14 00:00:00,8.4,8.48,8.19,8.24,34073.30998726
2016-12-15 00:00:00,8.24,8.32,7.64,7.83,74745.17121022
2016-12-16 00:00:00,7.85,7.95,7.77,7.84,33701.60810742
2016-12-17 00:00:00,7.84,7.93,7.51,7.85,37375.06272
2016-12-18 00:00:00,7.84,7.97,7.69,7.92,21241.08083959
2016-12-19 00:00:00,7.92,7.95,7.57,7.64,41333.50672096
2016-12-20 00:00:00,7.65,7.77,7.55,7.64,28560.53439842
2016-12-21 00:00:00,7.64,7.97,7.64,7.91,46350.30741928
2016-12-22 00:00:00,7.93,7.95,7.5,7.55,86905.17310973
2016-12-23 00:00:00,7.54,7.67,7.01,7.13,95553.44592549
2016-12-24 00:00:00,7.14,7.46,7.08,7.22,29874.25951248
2016-12-25 00:00:00,7.23,7.34,7.12,7.19,26438.83510247
2016-12-26 00:00:00,7.18,7.33,7.02,7.26,26970.32002986
2016-12-27 00:00:00,7.23,7.37,7.05,7.16,45356.90645935
2016-12-28 00:00:00,7.15,7.72,7.05,7.62,98303.43480063
2016-12-29 00:00:00,7.6,8.53,7.6,8.29,152526.66075647
2016-12-30 00:00:00,8.3,8.52,8.01,8.21,66140.23918059
2016-12-31 00:00:00,8.2,8.29,8.0,8.16,43418.8498603
2017-01-01 00:00:00,8.16,8.6,8.08,8.18,59519.78894094
2017-01-02 00:00:00,8.2,8.53,8.05,8.38,70490.23263029
2017-01-03 00:00:00,8.38,10.02,8.24,9.59,193090.5325617
2017-01-04 00:00:00,9.62,11.17,9.34,11.17,249702.49312189
2017-01-05 00:00:00,11.13,11.8,9.08,10.23,318195.64966402
2017-01-06 00:00:00,10.23,10.46,9.52,10.14,139579.01357529
2017-01-07 00:00:00,10.14,10.21,9.55,9.92,68202.88241145
2017-01-08 00:00:00,9.92,10.58,9.89,10.5,62882.92455958
2017-01-09 00:00:00,10.5,10.94,10.23,10.39,71537.68592965
2017-01-10 00:00:00,10.41,10.75,10.34,10.63,55080.01658617
2017-01-11 00:00:00,10.63,10.84,9.47,9.95,156690.86721608
2017-01-12 00:00:00,9.96,10.17,9.12,9.8,79647.24561381
2017-01-13 00:00:00,9.81,9.91,9.51,9.84,77394.58240566
2017-01-14 00:00:00,9.84,9.94,9.69,9.86,37283.35356003
2017-01-15 00:00:00,9.86,10.05,9.8,9.9,27754.14426025
2017-01-16 00:00:00,9.91,10.23,9.56,9.66,63109.15135822
2017-01-17 00:00:00,9.66,10.53,9.65,10.34,70391.9885457
2017-01-18 00:00:00,10.33,10.51,9.99,10.23,62955.27909693
2017-01-19 00:00:00,10.24,10.5,10.18,10.42,47611.24661444
2017-01-20 00:00:00,10.46,10.81,10.42,10.62,59455.01891867
2017-01-21 00:00:00,10.65,11.06,10.58,10.93,60044.83210136
2017-01-22 00:00:00,10.94,11.07,10.66,10.77,49893.01076167
2017-01-23 00:00:00,10.77,10.85,10.65,10.8,35338.62281061
2017-01-24 00:00:00,10.79,10.92,10.51,10.57,55179.70253114
2017-01-25 00:00:00,10.57,10.66,10.43,10.55,41045.88754223
2017-01-26 00:00:00,10.54,10.67,10.5,10.6,43444.18171844
2017-01-27 00:00:00,10.61,10.64,10.42,10.55,45845.48034511
2017-01-28 00:00:00,10.55,10.58,10.47,10.58,26322.92714156
2017-01-29 00:00:00,10.58,10.58,10.46,10.49,19237.12895493
2017-01-30 00:00:00,10.5,10.71,10.37,10.6,42007.88104909
2017-01-31 00:00:00,10.59,10.79,10.58,10.7,40509.60288467
2017-02-01 00:00:00,10.7,10.86,10.51,10.72,58400.82763664
2017-02-02 00:00:00,10.73,10.86,10.62,10.82,48583.70326323
2017-02-03 00:00:00,10.82,10.99,10.67,10.99,49696.94671619
2017-02-04 00:00:00,10.99,11.45,10.98,11.41,89642.39949355
2017-02-05 00:00:00,11.39,11.44,11.15,11.26,39382.95306944
2017-02-06 00:00:00,11.27,11.42,11.22,11.34,47907.3447215
2017-02-07 00:00:00,11.33,11.59,11.29,11.51,57274.01020311
2017-02-08 00:00:00,11.51,11.65,11.15,11.41,88158.86526488
2017-02-09 00:00:00,11.41,11.54,10.61,11.02,118356.17173816
2017-02-10 00:00:00,11.02,11.48,10.88,11.43,69285.63535576
2017-02-11 00:00:00,11.44,11.52,11.34,11.52,35280.52010547
2017-02-12 00:00:00,11.51,11.54,11.4,11.5,23350.56327133
2017-02-13 00:00:00,11.5,11.54,11.21,11.43,50130.29677266
2017-02-14 00:00:00,11.42,14.7,11.39,13.14,260872.34248683
2017-02-15 00:00:00,13.16,13.2,12.66,12.98,117752.61105449
2017-02-16 00:00:00,12.98,13.03,12.62,12.89,89348.20727242
2017-02-17 00:00:00,12.92,12.95,12.71,12.75,90714.24317995
2017-02-18 00:00:00,12.77,12.93,12.77,12.89,45730.92082413
2017-02-19 00:00:00,12.87,12.95,12.79,12.9,34815.25412059
2017-02-20 00:00:00,12.9,12.95,12.56,12.61,70683.04381469
2017-02-21 00:00:00,12.59,12.87,12.3,12.83,99099.33659705
2017-02-22 00:00:00,12.83,12.99,12.68,12.75,83638.11582907
2017-02-23 00:00:00,12.74,13.37,12.73,13.21,101645.2415701
2017-02-24 00:00:00,13.22,13.33,12.81,13.2,141593.77689977
2017-02-25 00:00:00,13.18,13.87,13.06,13.65,96882.62283402
2017-02-26 00:00:00,13.64,14.84,13.4,14.74,100654.43777812
2017-02-27 00:00:00,14.74,16.32,14.37,15.66,228006.55645929
2017-02-28 00:00:00,15.66,16.94,15.21,16.4,345271.59116257
2017-03-01 00:00:00,15.75,17.58,15.68,17.37,251745.10779028
2017-03-02 00:00:00,17.46,19.99,16.88,19.27,353524.92611792
2017-03-03 00:00:00,19.27,21.49,18.2,19.68,418297.89550869
2017-03-04 00:00:00,19.61,20.4,18.65,18.65,150803.54752055
2017-03-05 00:00:00,18.65,19.45,18.18,19.4,128246.54175649
2017-03-06 00:00:00,19.39,20.24,19.17,19.68,141853.14193665
2017-03-07 00:00:00,19.68,19.77,18.59,18.96,156651.35264277
2017-03-08 00:00:00,18.96,18.96,16.65,16.68,280505.20713503
2017-03-09 00:00:00,16.66,18.29,16.2,17.82,182292.81461265
2017-03-10 00:00:00,17.81,19.7,17.01,19.2,309439.25716125
2017-03-11 00:00:00,19.21,21.89,18.91,21.64,228815.88246844
2017-03-12 00:00:00,21.67,24.25,21.33,23.39,263673.05636486
2017-03-13 00:00:00,23.38,31.1,23.38,28.64,625354.24051185
2017-03-14 00:00:00,28.63,30.0,27.16,28.69,226096.64753758
2017-03-15 00:00:00,28.69,35.86,28.5,35.65,408524.96947696
2017-03-16 00:00:00,35.66,47.03,35.65,45.96,732580.28886923
2017-03-17 00:00:00,45.97,57.67,35.04,44.62,719985.84989644
2017-03-18 00:00:00,44.62,45.0,30.7,33.64,569966.50109942
2017-03-19 00:00:00,34.03,45.64,33.78,43.21,459232.39385515
2017-03-20 00:00:00,43.21,45.25,40.86,42.31,229608.94221823
2017-03-21 00:00:00,42.37,43.68,41.76,42.36,153385.24652058
2017-03-22 00:00:00,42.39,42.59,38.26,41.37,215331.31154119
2017-03-23 00:00:00,41.33,43.97,40.33,42.99,176283.58226551
2017-03-24 00:00:00,42.92,53.44,42.5,52.93,412077.11150094
2017-03-25 00:00:00,52.93,53.4,47.29,50.5,322875.49976772
2017-03-26 00:00:00,50.61,51.5,48.51,50.73,139381.60730493
2017-03-27 00:00:00,50.74,51.71,48.28,48.97,167954.10960827
2017-03-28 00:00:00,48.97,50.44,48.51,50.3,148961.43460651
2017-03-29 00:00:00,50.29,53.97,50.11,53.1,242696.94276526
2017-03-30 00:00:00,53.11,53.34,51.52,51.88,133949.75343624
2017-03-31 00:00:00,51.87,52.41,46.98,50.18,248184.61398357
2017-04-01 00:00:00,50.17,51.85,48.85,50.71,90500.31838149
2017-04-02 00:00:00,50.72,51.19,48.14,48.74,150244.53593327
2017-04-03 00:00:00,48.74,48.97,42.39,44.25,324319.06028293
2017-04-04 00:00:00,44.33,46.25,41.45,44.47,218472.02147232
2017-04-05 00:00:00,44.45,47.63,44.2,44.78,153161.83660282
2017-04-06 00:00:00,44.97,45.97,41.1,43.3,172306.59173301
2017-04-07 00:00:00,43.31,44.64,41.57,42.32,106456.14070104
2017-04-08 00:00:00,42.32,45.5,42.31,44.45,78801.726831
2017-04-09 00:00:00,44.5,44.74,42.72,43.92,56534.48029788
2017-04-10 00:00:00,43.92,44.65,42.72,43.92,68377.98513004
2017-04-11 00:00:00,43.92,44.5,43.55,43.83,55284.12760715
2017-04-12 00:00:00,43.84,47.88,43.58,46.48,124468.48627904
2017-04-13 00:00:00,46.48,51.11,46.22,49.77,175187.47016084
2017-04-14 00:00:00,49.86,50.0,46.52,47.2,85109.7751633
2017-04-15 00:00:00,47.19,74.98,46.78,48.94,43693.04585819
2017-04-16 00:00:00,48.93,49.25,47.5,48.13,42384.56530848
2017-04-17 00:00:00,48.19,48.29,47.5,47.94,54227.36640121
2017-04-18 00:00:00,47.94,49.93,47.7,49.79,81393.9122876
2017-04-19 00:00:00,49.85,50.32,47.25,47.78,103907.90858065
2017-04-20 00:00:00,47.71,49.5,47.6,49.38,93735.58522977
2017-04-21 00:00:00,49.39,49.49,48.24,48.37,76552.53094971
2017-04-22 00:00:00,48.38,49.08,48.22,48.61,59641.96199605
2017-04-23 00:00:00,48.58,49.0,48.25,48.96,53556.71591886
2017-04-24 00:00:00,48.95,50.44,48.94,50.12,87541.85950957
2017-04-25 00:00:00,50.11,50.75,50.0,50.31,76648.08871869
2017-04-26 00:00:00,50.28,54.85,50.25,53.42,188049.80301613
2017-04-27 00:00:00,53.4,63.99,52.66,63.67,307148.30636896
2017-04-28 00:00:00,63.65,74.9,62.5,73.14,442921.18135476
2017-04-29 00:00:00,73.17,74.89,68.24,70.4,243330.29671571
2017-04-30 00:00:00,70.37,82.9,70.0,80.87,272307.30087488
2017-05-01 00:00:00,80.72,85.21,72.24,79.35,417924.11535989
2017-05-02 00:00:00,79.05,83.07,75.54,77.55,211378.02819441
2017-05-03 00:00:00,77.55,81.4,75.89,81.29,217887.00012124
2017-05-04 00:00:00,81.19,96.66,80.31,95.97,356318.1438017
2017-05-05 00:00:00,95.98,98.98,89.0,91.93,241440.1723698
2017-05-06 00:00:00,91.94,96.42,91.94,95.84,111473.40974383
2017-05-07 00:00:00,95.74,97.95,90.0,93.82,146704.7426076
2017-05-08 00:00:00,93.83,94.74,85.1,89.25,212998.74977984
2017-05-09 00:00:00,89.25,90.08,75.89,86.58,274317.97090647
2017-05-10 00:00:00,86.77,91.98,85.39,88.36,143176.40257741
2017-05-11 00:00:00,88.36,90.99,87.01,88.3,115231.87479637
2017-05-12 00:00:00,88.3,90.3,82.2,85.17,135905.56078613
2017-05-13 00:00:00,85.19,88.74,82.0,88.42,88764.58772447
2017-05-14 00:00:00,88.38,89.94,87.13,89.39,53063.13338631
2017-05-15 00:00:00,89.42,94.7,89.28,91.0,131363.64582398
2017-05-16 00:00:00,91.0,92.3,87.08,87.98,127231.00022453
2017-05-17 00:00:00,87.97,89.98,82.5,86.88,152795.43726305
2017-05-18 00:00:00,86.88,96.2,86.5,96.2,173625.24322665
2017-05-19 00:00:00,96.2,129.98,96.18,125.14,484630.316657
2017-05-20 00:00:00,125.04,129.34,121.0,123.63,201025.57359568
2017-05-21 00:00:00,123.56,148.97,122.0,148.78,324006.43960756
2017-05-22 00:00:00,148.86,184.22,131.22,160.1,644273.1716854
2017-05-23 00:00:00,160.38,177.9,155.7,169.95,269504.95674999
2017-05-24 00:00:00,169.9,202.0,167.7,196.06,361470.85784076
2017-05-25 00:00:00,196.05,217.85,162.04,181.51,484975.36393576
2017-05-26 00:00:00,181.4,199.99,140.0,163.8,442739.38733464
2017-05-27 00:00:00,163.78,172.0,115.67,159.91,465437.92029385
2017-05-28 00:00:00,159.71,185.0,159.59,175.48,236048.08435851
2017-05-29 00:00:00,175.48,199.0,167.0,194.82,218954.39607822
2017-05-30 00:00:00,194.89,233.09,185.0,228.69,448799.28541494
2017-05-31 00:00:00,228.67,234.76,215.42,229.14,350748.08045495
2017-06-01 00:00:00,229.15,238.97,206.02,221.91,345620.06538661
2017-06-02 00:00:00,221.84,229.75,216.5,222.04,166454.3515687
2017-06-03 00:00:00,221.95,227.5,218.56,224.95,110291.48994177
2017-06-04 00:00:00,224.95,249.04,224.0,245.5,212990.77161956
2017-06-05 00:00:00,245.48,248.98,241.2,248.0,148012.87141512
2017-06-06 00:00:00,247.99,269.36,247.0,264.22,321257.13754041
2017-06-07 00:00:00,264.5,265.63,244.98,255.68,218451.7317111
2017-06-08 00:00:00,255.61,261.0,250.0,258.64,137027.20512509
2017-06-09 00:00:00,258.64,279.39,258.63,279.38,191150.05975101
2017-06-10 00:00:00,279.39,358.46,278.03,340.2,424269.45519765
2017-06-11 00:00:00,340.13,355.0,317.05,343.01,251526.11642898
2017-06-12 00:00:00,343.29,420.0,306.11,397.37,535807.37275223
2017-06-13 00:00:00,397.36,400.0,359.75,388.0,270476.84967737
2017-06-14 00:00:00,388.0,394.47,315.0,341.7,373882.12090848
2017-06-15 00:00:00,341.7,356.29,253.0,343.71,750552.70232997
2017-06-16 00:00:00,343.71,364.0,314.0,354.26,256375.67115986
2017-06-17 00:00:00,354.26,369.0,341.65,368.98,144149.67943169
2017-06-18 00:00:00,368.99,381.66,340.11,351.85,156569.03884936
2017-06-19 00:00:00,351.84,362.5,346.88,358.71,103120.69222457
2017-06-20 00:00:00,358.71,365.79,325.0,350.94,209201.65923438
2017-06-21 00:00:00,350.94,352.0,0.1,325.41,441449.72983966
2017-06-22 00:00:00,327.36,336.68,305.0,320.02,149181.79483138
2017-06-23 00:00:00,320.02,332.95,316.66,326.99,77450.68733618
2017-06-24 00:00:00,326.98,330.7,295.55,304.5,131625.76300771
2017-06-25 00:00:00,304.5,310.0,251.3,278.49,263539.27127496
2017-06-26 00:00:00,278.49,293.0,206.5,252.99,572327.07792308
2017-06-27 00:00:00,252.97,288.51,211.0,287.23,469363.14454721
2017-06-28 00:00:00,287.27,323.69,260.11,315.32,401411.43973853
2017-06-29 00:00:00,315.32,322.9,286.22,292.95,204009.03186533
2017-06-30 00:00:00,292.95,306.5,270.5,280.04,232770.11496367
2017-07-01 00:00:00,280.03,281.98,253.23,263.12,179041.22371058
2017-07-02 00:00:00,263.12,293.73,255.7,285.0,191572.82260716
2017-07-03 00:00:00,285.0,285.0,273.07,276.37,126101.36349921
2017-07-04 00:00:00,276.37,282.83,265.0,269.2,109679.71817595
2017-07-05 00:00:00,269.18,274.97,252.67,266.27,166163.90647145
2017-07-06 00:00:00,266.27,275.0,261.59,266.01,86798.37421098
2017-07-07 00:00:00,266.01,266.97,235.01,241.28,179643.78239179
2017-07-08 00:00:00,241.27,249.5,231.25,246.64,135553.94613742
2017-07-09 00:00:00,246.65,253.31,236.0,238.81,71500.75627037
2017-07-10 00:00:00,238.4,240.33,185.39,202.86,398041.70357687
2017-07-11 00:00:00,201.65,216.5,175.56,190.57,529884.63788858
2017-07-12 00:00:00,190.57,228.88,181.0,224.04,417514.89238521
2017-07-13 00:00:00,224.01,227.0,193.07,205.0,226699.02590419
2017-07-14 00:00:00,205.0,206.99,183.12,197.23,213188.74009561
2017-07-15 00:00:00,197.23,198.97,167.0,167.72,261390.37737053
2017-07-16 00:00:00,168.22,172.3,130.26,155.68,609640.25747522
2017-07-17 00:00:00,155.69,191.5,153.25,190.87,632198.84128556
2017-07-18 00:00:00,190.87,249.4,176.51,227.01,871486.85742525
2017-07-19 00:00:00,227.01,243.9,186.01,194.74,769832.272328
2017-07-20 00:00:00,194.74,237.0,194.74,226.06,616596.49227661
2017-07-21 00:00:00,226.23,238.0,208.5,216.6,289938.17184544
2017-07-22 00:00:00,216.58,237.67,215.1,230.69,179566.03971823
2017-07-23 00:00:00,230.69,234.35,221.2,228.31,115026.49432892
2017-07-24 00:00:00,228.27,229.99,224.0,225.96,74988.12540113
2017-07-25 00:00:00,225.97,226.59,193.0,203.78,367646.15788578
2017-07-26 00:00:00,203.78,209.89,193.4,203.23,212126.71693004
2017-07-27 00:00:00,203.23,205.0,198.85,202.94,125511.49297384
2017-07-28 00:00:00,202.95,203.95,189.34,190.72,170551.22979694
2017-07-29 00:00:00,190.99,209.77,178.03,205.9,273049.87544549
2017-07-30 00:00:00,205.89,209.9,193.26,196.95,105150.12887105
2017-07-31 00:00:00,196.95,201.98,190.78,200.82,117870.21208966
2017-08-01 00:00:00,200.83,232.73,200.82,225.73,435806.82462287
